name,addr_street,addr_housenumber,addr_postcode,addr_city,addr_country,latitude,longitude,website_url,website_effective_url,website_http_status,website_is_valid,website_discovery_method,menu_url,menu_http_status,menu_is_valid,menu_discovery_method
Shakshuka,Prinsestraat,73A,2513CB,'s-Gravenhage,,52.0796398,4.3045908,https://www.shakshuka-denhaag.nl/,https://www.shakshuka-denhaag.nl/,200,true,osm,https://www.shakshuka-denhaag.nl/,200,true,link_text
Ta'am Uyghur Restaurant,Raamstraat,7A,2512BX,'s-Gravenhage,,52.0761872,4.3097517,,,,false,,,,false,
Pizzeria Toscana,3e Louise de Colignystraat,159,2595SP,'s-Gravenhage,,52.0813491,4.3423121,https://pizzatoscana.nl/,https://pizzatoscana.nl/,200,true,osm,https://pizzatoscana.nl/menu,200,true,slug
Mevlanam,Wenckebachstraat,2-BIS,2522CL,'s-Gravenhage,,52.0627839,4.3334164,,,,false,,,,false,
Paviljoen Kobus,Trekweg,121,2516SB,'s-Gravenhage,,52.0670858,4.3338031,,,,false,,,,false,
Karczma Polski Stól,Rijswijkseweg,369,2516HJ,'s-Gravenhage,NL,52.0613176,4.3331662,,,,false,,,,false,
Café-restaurant Pan,2e Louise de Colignystraat,53,2595SM,'s-Gravenhage,,52.0815812,4.3377630,https://www.cafepan.nl/,https://www.cafepan.nl/,200,true,osm,https://www.cafepan.nl/,200,true,nav
Navagio,Lorentzplein,1,2522EA,'s-Gravenhage,,52.0612628,4.3279012,,,,false,,,,false,
Thessaloniki,Van Musschenbroekstraat,259,2522AN,'s-Gravenhage,,52.0613782,4.3279666,,,,false,,,,false,
Cleopatra,Goeverneurlaan,155,2523BD,'s-Gravenhage,,52.0598958,4.3250065,,,,false,,,,false,
Foe City,Willem Royaardsplein,20,2597GS,'s-Gravenhage,,52.1045818,4.3247542,,,,false,,,,false,
Sapore di Mare,Hildebrandstraat,145,2524VG,'s-Gravenhage,,52.0562147,4.3124985,,,,false,,,,false,
Aleppo Castle,Goeverneurplein,4,2523EA,'s-Gravenhage,,52.0560635,4.3140170,,,,false,,,,false,
Camp David,Jonckbloetplein,9,2523AR,'s-Gravenhage,,52.0590258,4.3218495,https://www.restaurantcampdavidden.nl/foodticket/,https://www.restaurantcampdavidden.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Lasanie,Rijswijkseweg,331,2516HG,'s-Gravenhage,,52.0617477,4.3327638,https://lasanie.nl/,https://lasanie.nl/,200,true,osm,https://lasanie.nl/ons-menu,200,true,header
Bolu Dağı Restaurant,Goeverneurlaan,469,2523CC,'s-Gravenhage,,52.0575578,4.3184603,,,,false,,,,false,
Diwan Restaurant,Goeverneurlaan,655,2523CJ,'s-Gravenhage,,52.0561739,4.3146425,,,,false,,,,false,
Mekar Sari,Tarwekamp,11,2592XG,'s-Gravenhage,,52.0886038,4.3532035,,,,false,,,,false,
Toko Djadi,Laan van Nieuw-Oost-Indië,110,2593BZ,'s-Gravenhage,,52.0851872,4.3386283,https://www.tokodjadi.nl/,https://www.tokodjadi.nl/,200,true,osm,https://www.tokodjadi.nl/menu,200,true,slug
Toko Si-Pentje,Merkusstraat,196,2593TR,'s-Gravenhage,,52.0887500,4.3438511,http://www.tokosi-pentje.nl/,http://www.tokosi-pentje.nl/,200,true,osm,http://www.tokosi-pentje.nl/gerechten.html,200,true,link_text
Roberto's eten en drinken,Theresiastraat,250,2593AW,'s-Gravenhage,,52.0870223,4.3385689,https://www.robertosetenendrinken.nl/,https://www.robertosetenendrinken.nl/,200,true,osm,https://www.robertosetenendrinken.nl/menu/,200,true,header
It's all Greek 2 me,Laan van Nieuw-Oost-Indië,276,2593CE,'s-Gravenhage,,52.0814238,4.3429731,https://www.itsallgreek2me.nl/,https://www.itsallgreek2me.nl/,200,true,osm,https://www.itsallgreek2me.nl/menu,200,true,slug
Pizzeria Taormina,Stuyvesantstraat,33,2593GA,'s-Gravenhage,,52.0819476,4.3429334,https://www.pizzeriataormina.nl/foodticket/,https://www.pizzeriataormina.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Restaurant Christian,IJsclubweg,111,2593HH,'s-Gravenhage,,52.0844088,4.3508615,https://nieuweveenmolen.nl/,https://nieuweveenmolen.nl/,200,true,osm,https://nieuweveenmolen.nl/menu/,200,true,slug
Harput,Theresiastraat,208,2593AV,'s-Gravenhage,,52.0867068,4.3378795,https://harput.nl/den-haag/,https://harput.nl/den-haag/,200,true,osm,https://harput.nl/menu/,200,true,slug
Golden Palace,Theresiastraat,358,2593AZ,'s-Gravenhage,,52.0885704,4.3419385,,,,false,,,,false,
Lin Tong,Goeverneurlaan,678,2523CS,'s-Gravenhage,,52.0560845,4.3153518,,,,false,,,,false,
Wen Wah,Het Kleine Loo,192,2592CK,'s-Gravenhage,,52.0916438,4.3568849,,,,false,,,,false,
DaMoer,Assumburgweg,2,2531RX,'s-Gravenhage,,52.0543013,4.3079149,,,,false,,,,false,
Damas,Goeverneurlaan,702,2523CS,'s-Gravenhage,,52.0559520,4.3149692,http://damasrestaurant.nl/,http://damasrestaurant.nl/,200,true,osm,http://damasrestaurant.nl/menu,200,true,slug
Loetje,Saturnusstraat,100,2516AH,'s-Gravenhage,,52.0647113,4.3453654,https://www.loetje.nl/nl/locaties/den-haag/,https://www.loetje.nl/nl/locaties/den-haag/,,true,reuse,https://www.loetje.nl/nl/cadeaukaart/,200,true,header
De Kleine Prins,Bagijnestraat,1,2511CK,'s-Gravenhage,,52.0784954,4.3148395,,,,false,,,,false,
Restaurant Leeuwenbergh,Elzenlaan,31,2495AZ,'s-Gravenhage,,52.0574152,4.3631529,https://restaurantleeuwenbergh.nl/,https://restaurantleeuwenbergh.nl/,200,true,osm,https://restaurantleeuwenbergh.nl/menukaart/,200,true,header
Tandr,Turfmarkt,10,2511CA,'s-Gravenhage,,52.0776968,4.3176090,https://www.tandr.nl/,https://www.tandr.nl/,200,true,osm,https://www.tandr.nl/,200,true,header
Salsa shop,Rijnstraat,10C,2515XP,'s-Gravenhage,,52.0800537,4.3228720,,,,false,,,,false,
Takoyaki Kindako,Lange Poten,1,2511CL,'s-Gravenhage,,52.0784475,4.3140687,https://kindako.nl/,https://kindako.nl/,200,true,osm,https://kindako.nl/menu/,200,true,slug
Moya Tapas Club,Plein,13;14,2511CR,'s-Gravenhage,,52.0797244,4.3167160,https://www.moyatapasclub.nl/,https://www.moyatapasclub.nl/,200,true,osm,https://www.moyatapasclub.nl/,200,true,header
Phonsawan,Fluwelen Burgwal,11C,2511CH,'s-Gravenhage,,52.0794662,4.3183431,https://phonsawan.nl/,https://phonsawan.nl/,200,true,osm,https://phonsawan.nl/menukaart,200,true,header
Pinocchio,Korte Poten,12,2511ED,'s-Gravenhage,,52.0798782,4.3171142,https://pinocchiodenhaag.nl/,https://pinocchiodenhaag.nl/,200,true,osm,https://pinocchiodenhaag.nl/menu/menukaart/,200,true,header
Takumi Ramen,Herengracht,12A,2511EH,'s-Gravenhage,,52.0806536,4.3185331,https://takumiramennoodles.com/nl/denhaag-herengracht/,https://takumiramennoodles.com/nl/denhaag-herengracht/,200,true,osm,https://www.instagram.com/p/DBoOREQilV7/,200,true,link_text
Het Kookplein,Muzenplein,121,2511GK,'s-Gravenhage,,52.0794284,4.3199154,http://www.kookplein.nl/,http://www.kookplein.nl/,200,true,osm,,,false,
Bibimbap,Fluwelen Burgwal,14,2511CJ,'s-Gravenhage,,52.0799152,4.3185933,,,,false,,,,false,
Vulcan,Muzenplein,135,2511GK,'s-Gravenhage,,52.0792731,4.3198720,https://vulcanrestaurant.nl/,https://vulcanrestaurant.nl/,200,true,osm,https://vulcanrestaurant.nl/hot-pot-menu-den-haag/,200,true,header
Cloos,Plein,12,2511CR,'s-Gravenhage,,52.0795434,4.3165932,https://www.eetcafecloos.nl/,https://www.eetcafecloos.nl/,200,true,osm,https://www.eetcafecloos.nl/,200,true,header
Da Long Yi,Wagenstraat,100,2512AZ,'s-Gravenhage,,52.0749510,4.3144809,https://denhaagdalongyi.nl/,https://denhaagdalongyi.nl/,200,true,osm,https://denhaagdalongyi.nl/menu/,200,true,header
La Isla Caribeña,Amsterdamse Veerkade,10B,2512AJ,'s-Gravenhage,,52.0749232,4.3154285,https://la-isla-caribena.nl/,https://la-isla-caribena.nl/,200,true,osm,https://www.bistroo.nl/den-haag/restaurants/la-isla-caribena?utm_source=la-isla-caribena&utm_medium=bestelknop,200,true,header
Erena Restaurant,Wagenstraat,128A,2512BA,'s-Gravenhage,,52.0743733,4.3158100,,,,false,,,,false,
The Hangout,Korte Houtstraat,14C,2511CD,'s-Gravenhage,,52.0791130,4.3171968,,,,false,,,,false,
D'Javas,Muzenplein,149,2511GK,'s-Gravenhage,,52.0791847,4.3197382,https://www.djavas.nl/,https://www.djavas.nl/,200,true,osm,https://www.djavas.nl/,200,true,header
Barlow,Plein,15;16,2511CR,'s-Gravenhage,,52.0798606,4.3166065,https://www.barlowdenhaag.nl/,https://www.barlowdenhaag.nl/,200,true,osm,https://www.barlowdenhaag.nl/ontbijt-lunch/,200,true,link_text
Hofhouse,Rijnstraat,10,2515XP,'s-Gravenhage,,52.0796079,4.3229142,https://hofhouse.nl/,https://hofhouse.nl/,200,true,osm,https://hofhouse.nl/wp-content/uploads/2025/07/ISS022-107-HH-menu-zomer-WEB.pdf,200,true,header
Schlemmer,Lange Houtstraat,17,2511CV,'s-Gravenhage,,52.0814326,4.3154736,https://schlemmer.nl/,https://schlemmer.nl/,200,true,osm,https://schlemmer.nl/menu/het-menu/,200,true,header
Casa Argentina,Korte Houtstraat,14M,2511CD,'s-Gravenhage,,52.0790466,4.3172614,https://casa-argentina.nl/,https://casa-argentina.nl/,200,true,osm,https://casa-argentina.nl/wp-content/uploads/2025/02/menu-casa-argentina-2025.pdf,200,true,nav
Kafe Kafka,Turfmarkt,2,2511CA,'s-Gravenhage,,52.0774443,4.3170862,,,,false,,,,false,
Amazing Taste,Fluwelen Burgwal,2,2511CJ,'s-Gravenhage,,52.0801753,4.3185396,https://amazingtaste.eu/,https://amazingtaste.eu/,200,true,osm,https://amazingtaste.eu/gerechten/,200,true,nav
Poké perfect,Turfmarkt,224,2511DJ,'s-Gravenhage,,52.0791896,4.3207160,,,,false,,,,false,
Sumo,Herengracht,2,2511EH,'s-Gravenhage,,52.0805193,4.3182143,https://www.restaurantsumo.com/sumo-sushi-den-haag/,https://www.restaurantsumo.com/sumo-sushi-den-haag/,200,true,osm,https://www.restaurantsumo.com/menu/,200,true,header
Seafood Bar 19,Plein,19,2511CS,'s-Gravenhage,,52.0800777,4.3164466,https://bar-19.nl/,https://bar-19.nl/,200,true,osm,https://bar-19.nl/,200,true,header
Xi'an Delicious Foods,Lange Poten,25,2511CM,'s-Gravenhage,,52.0788436,4.3149835,,,,false,,,,false,
August,Turfmarkt,250,2511DJ,'s-Gravenhage,,52.0796553,4.3216880,https://www.august.nl/,https://www.august.nl/,200,true,osm,https://www.august.nl/clickandcollect/,200,true,link_text
Amier,Korte Poten,28A,2511EE,'s-Gravenhage,,52.0800990,4.3176372,https://amierrestaurant.nl/,https://amierrestaurant.nl/,200,true,osm,https://amierrestaurant.nl/menukaart/,200,true,header
King David,Herenstraat,24,2511EA,'s-Gravenhage,,52.0804845,4.3177446,https://www.kingdavidsteakhouse.nl/foodticket/,https://www.kingdavidsteakhouse.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Al Hayat,Fluwelen Burgwal,3,2511CH,'s-Gravenhage,,52.0796410,4.3183410,https://www.restaurantalhayat.nl/,https://www.restaurantalhayat.nl/,200,true,osm,https://www.restaurantalhayat.nl/menu/,200,true,nav
Grill N Spice,Herengracht,38,2511EJ,'s-Gravenhage,,52.0809206,4.3191647,https://www.grillnspice.nl/,https://www.grillnspice.nl/,200,true,osm,https://www.grillnspice.nl/dinner,200,true,header
Geonbae Sojubar,Lange Houtstraat,25,2511CV,'s-Gravenhage,,52.0817231,4.3151656,https://geonbaesojubar.com/,https://geonbaesojubar.com/,200,true,osm,https://geonbaesojubar.com/about-geonbae/,200,true,link_text
Athene Palace,Kalvermarkt,42,2511CB,'s-Gravenhage,,52.0787126,4.3179863,https://www.athenepalace.nl/,https://www.athenepalace.nl/,200,true,osm,https://www.athenepalace.nl/menu,200,true,link_text
Bistro Catch-up,Lange Houtstraat,3,2511CV,'s-Gravenhage,,52.0806796,4.3160067,https://bistrocatchup.nl/,https://bistrocatchup.nl/,200,true,osm,http://bistrocatchup.nl/wp-content/uploads/2024/05/CATCH-UP_Menukaart_0424_A4.pdf,200,true,link_text
Maydonoz Döner,Plein,3A,2511CR,'s-Gravenhage,,52.0791579,4.3156990,https://maydonozdoner.com/,https://maydonozdoner.com/,200,true,osm,https://maydonozdoner.com/menuler/,200,true,header
Pamir Uyghur Restaurant,Boekhorststraat,143A,2512CN,'s-Gravenhage,,52.0726036,4.3107893,,,,false,,,,false,
Baryo Pilipinas,Fluwelen Burgwal,51,2511CH,'s-Gravenhage,,52.0790232,4.3183818,,,,false,,,,false,
Ravioli Brothers,Herengracht,54,2511EJ,'s-Gravenhage,,52.0811698,4.3197420,,,,false,,,,false,
de Basiliek,Korte Houtstraat,4A,2511CD,'s-Gravenhage,,52.0793965,4.3169166,https://www.debasiliek.nl/,https://www.debasiliek.nl/,200,true,osm,https://www.debasiliek.nl/menukaart/,200,true,nav
Ramen Kitanoya,Bagijnestraat,6,2511CK,'s-Gravenhage,,52.0784704,4.3150119,https://ramenkitanoya.wordpress.com/,https://ramenkitanoya.wordpress.com/,200,true,osm,https://ramenkitanoya.wordpress.com/menu/,200,true,header
Kitchen Susan,Spui,6,2511BS,'s-Gravenhage,,52.0782968,4.3142173,https://kitchensusan.nl/,https://kitchensusan.nl/,200,true,osm,https://kitchensusan.nl/,200,true,header
Seoul Garden,Bagijnestraat,8,2511CK,'s-Gravenhage,,52.0784286,4.3150472,,,,false,,,,false,
I love Sushi,Herengracht,40,2511EJ,'s-Gravenhage,,52.0809484,4.3192521,https://ilovesushi.simplywebshop.nl/store/ILoveSushi%20Den%20Haag,https://ilovesushi.simplywebshop.nl/store/ILoveSushi%20Den%20Haag,200,true,osm,https://ilovesushi.simplywebshop.nl/customerdata/forgotPassword,200,true,link_text
Atithi Indian Restaurant,Herengracht,7,2511EG,'s-Gravenhage,,52.0804993,4.3188987,https://atithi.nl/den-haag/,https://atithi.nl/den-haag/,200,true,osm,https://atithi.nl/menu/,200,true,link_text
Kopi Kopi,Korte Houtstraat,8A,2511CD,'s-Gravenhage,,52.0793100,4.3170046,https://kopikopi.nl/,https://kopikopi.nl/,200,true,osm,https://kopikopi.nl/menu/,200,true,header
Ritos,Korte Poten,63,2511EC,'s-Gravenhage,,52.0802459,4.3182322,https://ritosnederland.nl/the-hague/,https://ritosnederland.nl/the-hague/,200,true,osm,https://ritosnederland.nl/menu/,200,true,slug
Kantoor 1643,Prinsegracht,14,2512GA,'s-Gravenhage,,52.0746938,4.3074805,https://kantoor1643.com/,https://kantoor1643.com/,200,true,osm,https://kantoor1643.com/pages/drinks,200,true,nav
Mystery,Wagenstraat,150A,2512BA,'s-Gravenhage,,52.0743727,4.3163771,,,,false,,,,false,
Seoulful,Wagenstraat,146A,2512BA,'s-Gravenhage,,52.0742947,4.3162494,,,,false,,,,false,
L'Osteria,Grote Markt,16,2511BG,'s-Gravenhage,,52.0752611,4.3091064,https://losteria.net/nl/restaurants/restaurant/den-haag/,https://losteria.net/nl/restaurants/restaurant/den-haag/,200,true,osm,https://losteria.net/nl/menu/pizza/,200,true,header
Taste of India,Wagenstraat,177,2512AW,'s-Gravenhage,,52.0740877,4.3160092,,,,false,,,,false,
New Taste Da Dong Bei,Wagenstraat,135A,2512AT,'s-Gravenhage,,52.0746216,4.3147840,https://www.newtastedadongbei.nl/,https://www.newtastedadongbei.nl/,200,true,osm,https://emenu-global.sandypos.com/?rid=41912&tid=-1&ver=2,200,true,link_text
Irodion,Grote Markt,19,2511BG,'s-Gravenhage,,52.0753528,4.3093998,,,,false,,,,false,
Tako,Wagenstraat,190,2512BB,'s-Gravenhage,,52.0740835,4.3168667,,,,false,,,,false,
De Kade,Dunne Bierkade,1A,2512BC,'s-Gravenhage,,52.0738400,4.3163782,,,,false,,,,false,
Little V,Rabbijn Maarsenplein,21,2512HJ,'s-Gravenhage,,52.0756809,4.3143733,https://littlev.nl/,https://littlev.nl/,200,true,osm,https://littlev.nl/menu/,200,true,header
Bleyenberg,Grote Markt,10,2511BG,'s-Gravenhage,,52.0751773,4.3089048,https://www.bleyenbergdenhaag.nl/,https://www.bleyenbergdenhaag.nl/,200,true,osm,,,false,
Kimchi House,Rabbijn Maarsenplein,22,2512HJ,'s-Gravenhage,,52.0756117,4.3144720,https://kimchi-house.nl/,https://kimchi-house.nl/,200,true,osm,,,false,
Praboemoelih,Spui,235A,2511BP,'s-Gravenhage,,52.0756595,4.3183328,,,,false,,,,false,
Pavlov,Spui,173,2511BM,'s-Gravenhage,,52.0768001,4.3161220,https://pavlov-denhaag.nl/,https://pavlov-denhaag.nl/,200,true,osm,https://pavlov-denhaag.nl/lunchkaart/,200,true,header
Songkhla,Gedempte Burgwal,2F,2512BT,'s-Gravenhage,,52.0755743,4.3126874,https://www.songkhla.nl/foodticket/,https://www.songkhla.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Ethica,Dunne Bierkade,35,2512BD,'s-Gravenhage,,52.0730653,4.3142341,,,,false,,,,false,
Hot King,Gedempte Burgwal,24,2512BV,'s-Gravenhage,,52.0750246,4.3116804,https://hotking.nl/,https://hotking.nl/,200,true,osm,https://hotking.nl/,200,true,header
Miladi Tarim,Gedempte Burgwal,4,2512BT,'s-Gravenhage,,52.0755201,4.3125885,https://www.miladi-tarim-uyghur-restaurant-den-haag.nl/,https://www.miladi-tarim-uyghur-restaurant-den-haag.nl/,200,true,osm,https://www.miladi-tarim-uyghur-restaurant-den-haag.nl/,200,true,link_text
Noord-oost Chinees Eethuis,Gedempte Burgwal,36,2512BV,'s-Gravenhage,,52.0747555,4.3112152,https://noordoost.jouwweb.nl/,https://noordoost.jouwweb.nl/,200,true,osm,https://noordoost.jouwweb.nl/menu-1,200,true,nav
Takumi Ramen,Gedempte Gracht,319,2512AM,'s-Gravenhage,,52.0761665,4.3138831,https://www.takumiramennoodles.com/,https://www.takumiramennoodles.com/,200,true,osm,https://www.takumiramennoodles.com/,200,true,header
Don Don Sushi,Gedempte Gracht,405G,2512AM,'s-Gravenhage,,52.0763494,4.3146448,https://www.dondonsushi.com/,https://www.dondonsushi.com/,200,true,osm,https://www.dondonsushi.com/,200,true,header
Simonis in de Stad,Gedempte Gracht,405H,2512AM,'s-Gravenhage,,52.0764502,4.3145081,https://www.simonisvis.nl/vestigingen/in-de-stad,https://www.simonisvis.nl/vestigingen/in-de-stad,200,true,osm,,,false,
Burgers voor burgers,Wagenstraat,59A,2512AP,'s-Gravenhage,,52.0759183,4.3123142,https://www.burgers-voor-burgers.nl/foodticket/,https://www.burgers-voor-burgers.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Red Beans,Wagenstraat,61,2512AP,'s-Gravenhage,,52.0758875,4.3123862,,,,false,,,,false,
Bumbu Jawa,Wagenstraat,63,2512AP,'s-Gravenhage,,52.0757727,4.3125714,https://www.bumbujawa.nl/,https://www.bumbujawa.nl/,200,true,osm,https://www.bumbujawa.nl/menu,200,true,header
Fat Kee,Gedempte Gracht,23,2512AK,'s-Gravenhage,,52.0759541,4.3134348,https://www.fatkee-restaurant.nl/,https://www.fatkee-restaurant.nl/,200,true,osm,,,false,
De Boomhuttenclub,Boekhorststraat,47,2512CM,'s-Gravenhage,,52.0737101,4.3097719,https://www.deboomhuttenclub.nl/,https://www.deboomhuttenclub.nl/,200,true,osm,https://www.deboomhuttenclub.nl/menukaart/,200,true,slug
Istana,Wagenstraat,71,2512AR,'s-Gravenhage,,52.0755702,4.3130470,,,,false,,,,false,
Asian Street Food by Momiji,Wagenstraat,69,2512AR,'s-Gravenhage,,52.0756004,4.3129951,https://momiji-asianstreetfood.nl/nl,https://momiji-asianstreetfood.nl/nl,200,true,osm,https://momiji-asianstreetfood.nl/nl/menu,200,true,nav
Unknown,Wagenstraat,77A,2512AR,'s-Gravenhage,,52.0754776,4.3132104,,,,false,,,,false,
Fat Phill's Diner,Gedempte Gracht,78,2512KB,'s-Gravenhage,,52.0768737,4.3149820,https://fatphillsdiner.com/,https://fatphillsdiner.com/,200,true,osm,https://fatphillsdiner.com/,200,true,link_text
Viet Street,Gedempte Gracht,64,2512KB,'s-Gravenhage,,52.0766722,4.3145765,https://www.vietstreet.nl/,https://www.vietstreet.nl/,200,true,osm,,,false,
Aregash,Amsterdamse Veerkade,8,2512AJ,'s-Gravenhage,,52.0748630,4.3153226,https://www.thefork.com/restaurant/aregash-ethiopisch-r825150,https://www.thefork.com/restaurant/aregash-ethiopisch-r825150,200,true,osm,https://www.thefork.com/restaurant/aregash-ethiopisch-r825150/menu,200,true,link_text
Full Moon City,Achter Raamstraat,75,2512BW,'s-Gravenhage,,52.0753242,4.3117042,https://fullmooncity.nl/,https://fullmooncity.nl/,200,true,osm,https://fullmooncity.nl/menu,200,true,header
Will's Pancake House,Gedempte Gracht,80,2512KB,'s-Gravenhage,,52.0769217,4.3150830,,,,false,,,,false,
Kee Lun Palace,Wagenstraat,95,2512AS,'s-Gravenhage,,52.0753177,4.3134699,,,,false,,,,false,
Full Moon Express,Gedempte Burgwal,41,2512BS,'s-Gravenhage,,52.0752372,4.3116737,https://fullmoonexpress.nl/en/home,https://fullmoonexpress.nl/en/home,200,true,osm,https://fullmooncity.nl/,200,true,link_text
Thai Signature,Prinsestraat,106,2513CH,'s-Gravenhage,,52.0796989,4.3042686,,,,false,,,,false,
Jamey Benett,Plaats,11,2513AD,'s-Gravenhage,,52.0796254,4.3092481,,,,false,,,,false,
Echt Squisito,Noordeinde,111,2514GE,'s-Gravenhage,,52.0829977,4.3051442,,,,false,,,,false,
Restaurant Kairo,Prinsestraat,116,2513CH,'s-Gravenhage,,52.0798436,4.3041086,,,,false,,,,false,
Ramna,Molenstraat,12,2513BK,'s-Gravenhage,,52.0800114,4.3070466,,,,false,,,,false,
Saravanaa Bhavan,Noordeinde,123,2514GG,'s-Gravenhage,,52.0832161,4.3049011,,,,false,,,,false,
Knossos,Kerkplein,1,2513AZ,'s-Gravenhage,,52.0780641,4.3076465,https://knossosdenhaag.nl/,https://knossosdenhaag.nl/,200,true,osm,https://knossosdenhaag.nl/menu/,200,true,header
't Goude Hooft,Dagelijkse Groenmarkt,13,2513AL,'s-Gravenhage,,52.0782017,4.3089022,https://tgoudehooft.nl/en/restaurant/,https://tgoudehooft.nl/en/restaurant/,200,true,osm,https://tgoudehooft.nl/en/restaurant/lunch/,200,true,header
Giuliano's,Schoolstraat,13,2511AW,'s-Gravenhage,,52.0767826,4.3078914,,,,false,,,,false,
La Patrona,Noordeinde,138A,2514GP,'s-Gravenhage,,52.0822597,4.3057036,https://www.lapatrona.nl/,https://www.lapatrona.nl/,200,true,osm,https://www.lapatrona.nl/menu,200,true,header
Bøg,Prinsestraat,128B;128A,2513CH,'s-Gravenhage,,52.0799872,4.3039393,https://xn--bg-lka.com/en/hjem-2/,https://xn--bg-lka.com/en/hjem-2/,200,true,osm,https://xn--bg-lka.com/en/menu-2/,200,true,header
Angie’s Kitchen,Noordeinde,148;148A,2514GP,'s-Gravenhage,,52.0826477,4.3052850,https://angies-kitchen.nl/,https://angies-kitchen.nl/,200,true,osm,https://angies-kitchen.nl/menu/,200,true,header
Argentina,Schoolstraat,15,2511AW,'s-Gravenhage,,52.0767250,4.3079401,,,,false,,,,false,
De Poentjak,Kneuterdijk,16,2514EN,'s-Gravenhage,,52.0808715,4.3087984,,,,false,,,,false,
Sam Sam,Noordeinde,162,2514GR,'s-Gravenhage,,52.0830566,4.3048825,,,,false,,,,false,
Himalayan,Gortstraat,16A,2511AP,'s-Gravenhage,,52.0773763,4.3105149,,,,false,,,,false,
Milú,Driehoekjes,15,2513AZ,'s-Gravenhage,,52.0783097,4.3077645,https://restaurantmilu.com/,https://restaurantmilu.com/,200,true,osm,https://restaurantmilu.com/menu,200,true,header
Momfer De Mol,Oude Molstraat,19,2513BA,'s-Gravenhage,,52.0790543,4.3073705,,,,false,,,,false,
Garuda,Kneuterdijk,18A,2514EN,'s-Gravenhage,,52.0809855,4.3086986,https://www.garuda-denhaag.nl/,https://www.garuda-denhaag.nl/,200,true,osm,https://www.garuda-denhaag.nl/menukaart/,200,true,nav
Vegan Pizza Bar,Molenstraat,15,2513BH,'s-Gravenhage,,52.0800751,4.3069487,https://www.veganpizzabar.com/den-haag,https://www.veganpizzabar.com/den-haag,200,true,osm,,,false,
Havana,Buitenhof,19,2513AG,'s-Gravenhage,,52.0784976,4.3106724,https://havanadenhaag.nl/,https://havanadenhaag.nl/,200,true,osm,https://havanadenhaag.nl/menukaart/,200,true,header
Trattoria Da Gianni,Noordeinde,190A,2514GR,'s-Gravenhage,,52.0833058,4.3046014,https://www.trattoriadagianni.nl/,https://www.trattoriadagianni.nl/,200,true,osm,https://www.trattoriadagianni.nl/menu/,200,true,nav
Jimmy's Broodje,Scheveningseveer,1 - 3;1,2514HB,'s-Gravenhage,,52.0836901,4.3045926,http://www.jimmysbroodje.nl/,http://www.jimmysbroodje.nl/,200,true,osm,http://www.jimmysbroodje.nl/,200,true,header
La Storia,Kettingstraat,1B,2511AL,'s-Gravenhage,,52.0776170,4.3100803,,,,false,,,,false,
Bij Hem,Molenstraat,21A,2513BH,'s-Gravenhage,,52.0799978,4.3067520,,,,false,,,,false,
Loetje,Haagsche Bluf,23,2511CN,'s-Gravenhage,,52.0772714,4.3090906,https://www.loetje.nl/nl/locaties/den-haag/,https://www.loetje.nl/nl/locaties/den-haag/,200,true,osm,https://www.loetje.nl/nl/cadeaukaart/,200,true,header
Harper,Plaats,25,2513AD,'s-Gravenhage,,52.0796292,4.3097465,,,,false,,,,false,
Palmette,Plaats,27,2513AD,'s-Gravenhage,,52.0796395,4.3098557,,,,false,,,,false,
Peppish,Oude Molstraat,28,2513BB,'s-Gravenhage,,52.0791238,4.3071617,,,,false,,,,false,
Queru,Prinsestraat,30,2513CD,'s-Gravenhage,,52.0786162,4.3060335,https://www.cantinaqueru.com/,https://www.cantinaqueru.com/,200,true,osm,https://www.cantinaqueru.com/,200,true,header
Harpoon,Oude Molstraat,30B,2513BB,'s-Gravenhage,,52.0792002,4.3070646,,,,false,,,,false,
Ramsis,Schoolstraat,30,2511AX,'s-Gravenhage,,52.0762592,4.3085645,http://www.ramsisgrilldenhaag.nl/,http://www.ramsisgrilldenhaag.nl/,200,true,osm,http://www.ramsisgrilldenhaag.nl/menu.html,200,true,link_text
Restaurant Harpoon,Oude Molstraat,30D,2513BB,'s-Gravenhage,,52.0792001,4.3070645,https://www.restaurantharpoon.nl/,https://www.restaurantharpoon.nl/,200,true,osm,https://www.restaurantharpoon.nl/menu,200,true,nav
Ñ,Nobelstraat,22,2513BD,'s-Gravenhage,,52.0782363,4.3056173,https://restaurant-n.nl/,https://restaurant-n.nl/,200,true,osm,,,false,
De Pizzabakkers,Dagelijkse Groenmarkt,31,2513AL,'s-Gravenhage,,52.0775977,4.3084874,,,,false,,,,false,
Waroeng Padang Lapek,Schoolstraat,35,2511AW,'s-Gravenhage,,52.0762802,4.3083837,,,,false,,,,false,
Set,Schoolstraat,4,2511AX,'s-Gravenhage,,52.0768317,4.3079752,,,,false,,,,false,
Meram Street Food,Vlamingstraat,40,2511BB,'s-Gravenhage,,52.0761178,4.3089579,,,,false,,,,false,
Nero,Noordeinde,143,2514GG,'s-Gravenhage,,52.0834409,4.3046612,,,,false,,,,false,
